Timestamp,BTC,ETH,ADA,MATIC,SOL,DOT,LTC,AVAX,UNI,LINK,ATOM,Benchmark
21/03/2022 19:00,41180.55,2917.96,0.905,1.464,88.75,18.8,116.7,86.75,9.34,14.86,27.97,15445.96507
21/03/2022 20:00,41120.01,2909.89,0.903,1.463,88.6,18.72,116.2,86.58,9.31,14.87,27.93,15421.9205
21/03/2022 21:00,41305.52,2921.04,0.906,1.469,89.03,18.86,116.3,87.56,9.36,14.97,27.95,15490.80791
21/03/2022 22:00,41120.01,2908.09,0.907,1.468,88.72,18.74,116.2,86.76,9.29,14.93,27.96,15421.30273
21/03/2022 23:00,41002.25,2890.03,0.917,1.465,88.59,18.74,116,86.25,9.34,15,27.93,15373.7422
22/03/2022 00:00,41133.83,2903.86,0.915,1.468,88.8,18.81,117.4,86.56,9.41,15.13,27.85,15424.7031
22/03/2022 01:00,41180.69,2898.46,0.911,1.465,89.06,18.81,117.4,85.8,9.44,15.08,27.74,15439.2014
22/03/2022 02:00,41841.09,2963.99,0.922,1.485,90.1,19.2,120.2,88.47,9.66,15.43,28.07,15693.5151
22/03/2022 03:00,42236.46,3006.83,0.929,1.499,90.99,19.6,119.4,87.81,9.79,15.53,28.25,15846.90323
22/03/2022 04:00,42989.52,3027.73,0.944,1.509,91.99,19.89,120,88.99,9.89,15.7,28.65,16117.9051
22/03/2022 05:00,42850,3012.64,0.946,1.509,91.4,19.9,120.3,88.6,10.13,15.72,28.43,16063.7686
22/03/2022 06:00,42247.99,2984.73,0.936,1.499,90.07,19.68,119.1,88.47,9.89,15.5,28.2,15843.17846
22/03/2022 07:00,42215.94,2993,0.938,1.507,90.25,19.76,119.3,88.2,9.96,15.51,28.36,15834.8692
22/03/2022 08:00,42548,3013.61,0.942,1.518,90.94,19.87,121.5,88.6,10.01,15.63,28.46,15958.42364
22/03/2022 09:00,42460.99,3006.02,0.945,1.516,90.73,19.9,121.8,88.04,9.99,15.71,28.24,15925.2981
22/03/2022 10:00,42829.67,3019.17,0.946,1.52,91.61,20.11,121.8,88.34,10.02,15.75,28.51,16058.99609
22/03/2022 11:00,42983,3020.74,0.956,1.524,92,20.15,122.3,89.02,10.02,15.83,28.53,16113.26606
22/03/2022 12:00,42950.41,3009.72,0.955,1.516,91.56,20,122,86.85,9.96,15.7,28.37,16097.9032
22/03/2022 13:00,42826.15,3002.37,0.977,1.517,91.94,19.87,121.7,86.19,9.93,15.66,28.49,16051.8249
22/03/2022 14:00,42760.66,3008.51,0.974,1.52,93.01,19.99,121,86.45,9.97,15.62,28.57,16031.0862
22/03/2022 15:00,42573.81,3002.76,0.969,1.511,92.56,19.93,120.5,85.88,10,15.51,28.24,15963.6165
22/03/2022 16:00,42515,2999.01,0.967,1.511,92.5,19.88,121,85.58,10.05,15.57,28.19,15941.72531
22/03/2022 17:00,42616.99,3006.93,0.975,1.519,92.98,20.02,123.2,86.27,10.06,15.65,28.25,15980.31221
22/03/2022 18:00,42563.33,3000.5,0.97,1.516,92.14,19.95,122.5,85.97,10.02,15.55,28.1,15959.20746
22/03/2022 19:00,42284.41,2984.52,0.959,1.504,91.39,19.79,121,84.83,9.87,15.42,27.86,15855.8657
22/03/2022 20:00,42588.59,3001.28,0.967,1.512,91.8,19.94,121.4,85.65,9.88,15.54,28.07,15968.25891
22/03/2022 21:00,42833.03,3015.49,0.982,1.528,92.19,20.1,122.1,86.14,9.93,15.57,28.29,16058.85089
22/03/2022 22:00,42529.15,2999.8,0.973,1.51,91.5,20.06,122.2,85.52,9.81,15.54,28.11,15946.9507
22/03/2022 23:00,42364.13,2969.64,0.975,1.506,90.43,20.21,122.7,83.98,9.75,15.43,28.02,15878.56824
23/03/2022 00:00,42402.56,2974.2,0.98,1.513,90.55,20.17,123.2,83.42,9.82,15.42,28.01,15893.62068
23/03/2022 01:00,42322.66,2959.04,0.981,1.506,90.45,20.07,121.9,83.77,9.78,15.32,27.91,15860.30523
23/03/2022 02:00,42324.96,2975.75,0.975,1.514,90.8,20.55,121.1,84.42,9.86,15.39,27.95,15866.98539
23/03/2022 03:00,42073.94,2947,0.967,1.5,90.11,20.26,119.9,83.48,9.74,15.26,27.8,15768.95438
23/03/2022 04:00,41944.35,2937.69,0.964,1.501,90.41,20.16,119.7,84.09,9.72,15.28,27.92,15720.36019
23/03/2022 05:00,42021.36,2948.21,0.966,1.504,90.85,20.39,120.2,84.85,9.78,15.3,27.94,15751.0611
23/03/2022 06:00,42232.31,2957.07,0.972,1.508,91.69,20.42,120.3,85.39,9.79,15.38,27.95,15828.05063
23/03/2022 07:00,42107.74,2948.94,0.971,1.505,91.13,20.29,120.1,85.14,9.75,15.41,27.76,15781.5613
23/03/2022 08:00,42229.43,2955.69,0.973,1.51,91.1,20.29,119.8,85.1,9.81,15.39,27.52,15826.5007
23/03/2022 09:00,42166.63,2955.66,0.972,1.51,91,20.21,118.9,84.57,9.79,15.34,27.41,15804.45646
23/03/2022 10:00,42156.52,2960.08,0.989,1.516,91.44,20.25,119.3,84.82,9.85,15.39,27.55,15802.5099
23/03/2022 11:00,42039.78,2949.33,0.983,1.513,91.33,20.23,119.4,84.17,9.83,15.32,27.51,15757.8657
23/03/2022 12:00,42359.04,2962.8,0.996,1.523,92.52,20.49,120.5,84.59,9.88,15.44,27.68,15874.4335
23/03/2022 13:00,42020.98,2953.03,1.042,1.521,92.28,20.61,120,85.36,9.82,15.44,27.59,15752.69288
23/03/2022 14:00,42392.81,3003.22,1.078,1.548,94.76,20.74,121.8,85.67,9.97,15.68,27.91,15900.58888
23/03/2022 15:00,42618.18,3031.59,1.072,1.549,95.67,20.86,122.1,86.58,10.14,15.8,28.11,15989.4825
23/03/2022 16:00,42580.51,3015.47,1.082,1.541,94.91,20.87,121.8,86.26,10.1,15.88,27.99,15970.60576
23/03/2022 17:00,42160.33,2964.89,1.075,1.525,93.65,20.48,120.6,83.99,9.9,15.65,27.75,15805.65986
23/03/2022 18:00,42087.94,2954.87,1.052,1.515,92.69,20.58,119.7,83.99,9.9,15.55,27.67,15776.74632
23/03/2022 19:00,42216.79,2962.96,1.052,1.525,92.79,20.67,121,84.3,9.77,15.55,27.74,15824.73222
23/03/2022 20:00,42349.72,2981.83,1.063,1.536,93.46,20.97,121.8,84.97,9.81,15.61,27.88,15877.9499
23/03/2022 21:00,42385.37,2997.38,1.07,1.537,93.78,20.95,121.4,85.02,9.82,15.62,27.9,15895.87198
23/03/2022 22:00,42488.67,3004.56,1.075,1.548,94.34,20.8,121.8,85.51,9.88,15.61,28.03,15934.58798
23/03/2022 23:00,42882.76,3036,1.108,1.556,94.89,21.02,122.4,86,10,15.83,28.25,16083.59907
24/03/2022 00:00,43034.72,3048.35,1.099,1.569,95.32,21,123,85.13,10.09,15.95,28.36,16141.12552
24/03/2022 01:00,42827.45,3026.85,1.104,1.553,94.51,20.89,121.3,84.69,10.04,15.79,28.2,16060.945
24/03/2022 02:00,42952.53,3032.04,1.106,1.564,95.57,21.02,122,84.9,10.1,15.74,28.31,16106.61862
24/03/2022 03:00,42712.87,3016.63,1.087,1.558,94.66,20.81,120.7,83.98,10.03,15.62,28.11,16017.2237
24/03/2022 04:00,42901.03,3026.68,1.096,1.565,95.19,20.92,121.7,84.73,10.12,15.69,28.33,16086.68328
24/03/2022 05:00,43012.49,3047.34,1.092,1.573,96.97,21.01,122.3,85.35,10.23,15.78,28.5,16133.04448
24/03/2022 06:00,43198.4,3056.83,1.108,1.578,96.9,21.03,122.5,85.37,10.21,15.81,28.56,16201.44173
24/03/2022 07:00,43077.74,3037.47,1.141,1.569,97.11,20.96,122.6,85.31,10.31,15.91,28.51,16152.4473
24/03/2022 08:00,43049.54,3048.06,1.143,1.582,97.47,20.83,122.9,85.44,10.34,16.06,28.74,16146.3149
24/03/2022 09:00,43021.01,3047.93,1.136,1.574,98.7,20.67,122.4,85.76,10.29,16.05,28.54,16136.31619
24/03/2022 10:00,43002.96,3053.96,1.131,1.582,100.93,20.78,122.6,86.95,10.38,16,28.41,16132.24269
24/03/2022 11:00,42968.42,3048.58,1.138,1.587,100.05,20.7,122,86.27,10.35,16.18,28.37,16118.19631
24/03/2022 12:00,42810.84,3012.63,1.147,1.588,99.35,20.48,121.1,85.63,10.21,16,28.21,16050.3697
24/03/2022 13:00,42984.86,3027.89,1.16,1.614,100.86,20.57,121.5,85.64,10.28,15.98,28.26,16116.69985
24/03/2022 14:00,43582.11,3078.86,1.172,1.633,101.12,20.85,122.4,86.48,10.42,16.2,28.58,16343.66303
24/03/2022 15:00,44000.01,3114.67,1.168,1.625,101.62,21.15,124.6,88.06,10.52,16.36,28.89,16502.6165
24/03/2022 16:00,44002.19,3109.79,1.175,1.621,101.69,21.32,125.6,87.87,10.55,16.38,28.96,16501.70986
24/03/2022 17:00,43815.11,3098.48,1.169,1.613,100.63,21.01,124.4,86.57,10.52,16.21,28.97,16432.14
24/03/2022 18:00,43993.17,3108.01,1.175,1.619,102.16,21.12,125,86.99,10.51,16.23,29.06,16497.89634
24/03/2022 19:00,43908.3,3108.75,1.171,1.62,102.88,21.19,125.7,86.81,10.56,16.16,29.25,16468.503
24/03/2022 20:00,43869.99,3104.35,1.168,1.624,102.36,21.22,126.3,86.6,10.61,16.16,29.14,16453.54711
24/03/2022 21:00,44031.77,3107.61,1.154,1.621,102.27,21.22,127.3,87.55,10.64,16.21,29.22,16511.36768
24/03/2022 22:00,43949.01,3110.4,1.147,1.618,102.38,21.25,126.3,87.05,10.71,16.19,29.08,16483.3358
24/03/2022 23:00,43991.46,3110.76,1.131,1.629,102.32,21.26,126.5,87.56,10.79,16.17,29.27,16498.3413
25/03/2022 00:00,43970,3103.45,1.111,1.615,101.36,21.14,125.5,86.89,10.69,16.02,29.74,16488.17796
25/03/2022 01:00,44130.75,3124.06,1.125,1.635,103.42,21.33,125.8,87.25,10.74,16.02,29.55,16551.76463
25/03/2022 02:00,43946.79,3122.49,1.137,1.629,103.14,21.01,125.7,86.18,10.77,15.99,29.59,16486.77484
25/03/2022 03:00,43968.16,3135.78,1.146,1.628,103.51,21.06,126.5,86.29,10.79,16.01,29.42,16498.9504
25/03/2022 04:00,44096.78,3143.9,1.163,1.636,104.54,21.2,127.2,86.85,10.95,16.17,29.55,16546.90426
25/03/2022 05:00,44074.21,3125.63,1.148,1.632,104.14,21.11,126.7,86.4,10.93,16.21,29.38,16532.5586
25/03/2022 06:00,44099.9,3143.37,1.149,1.636,103.79,21.08,126.5,85.81,10.9,16.17,29.43,16547.72061
25/03/2022 07:00,43904.97,3128.69,1.133,1.627,102.88,20.8,125.5,85.5,10.82,16.02,29.15,16474.25889
25/03/2022 08:00,44000.67,3125.75,1.133,1.612,103.08,20.85,125.8,85.18,10.8,15.97,29.15,16506.73378
25/03/2022 09:00,44120,3135.75,1.128,1.622,103.07,20.91,125.8,85.79,11.02,16.16,29.22,16552.02676
25/03/2022 10:00,44233.28,3147.57,1.127,1.628,102.56,20.95,125.7,86.59,11.06,16.25,29.33,16595.8154
25/03/2022 11:00,44585.28,3167.48,1.14,1.637,104.25,21.12,126.8,86.8,11.07,16.36,29.5,16726.1067
25/03/2022 12:00,44835.23,3183.14,1.135,1.659,103.8,21.14,126.6,86.98,11.04,16.4,29.63,16819.05371
25/03/2022 13:00,44980.18,3176.21,1.134,1.652,103.65,21.12,126.6,86.8,10.96,16.37,29.34,16867.3419
25/03/2022 14:00,44865.46,3172.67,1.126,1.644,102.76,21.01,126.4,86.21,11.01,16.23,29.37,16825.8858
25/03/2022 15:00,44318.21,3120.56,1.099,1.608,100.23,20.68,124.4,84.72,10.7,15.9,28.66,16615.8621
25/03/2022 16:00,44150,3095.21,1.085,1.584,98.24,20.39,123.1,83.1,10.6,15.66,28.06,16547.91986
25/03/2022 17:00,44328.42,3102.55,1.093,1.577,97.86,20.46,122.8,83.59,10.57,15.61,28.02,16612.92467
25/03/2022 18:00,44459.22,3122.42,1.1,1.591,98.68,20.67,123.7,84.25,10.75,15.73,28.16,16665.75652
25/03/2022 19:00,44444.95,3114.99,1.098,1.59,98.47,20.62,123.5,84.06,10.61,15.61,28.17,16658.1345
25/03/2022 20:00,44550.51,3124.56,1.105,1.592,99.23,20.74,124.1,84.38,10.66,15.64,28.4,16698.4993
25/03/2022 21:00,44525.36,3122.29,1.105,1.587,98.93,20.76,124.4,83.91,10.68,15.67,28.34,16688.88723
25/03/2022 22:00,44299.5,3098.92,1.101,1.575,98.02,20.53,123.5,83.11,10.58,15.54,28,16601.54971
25/03/2022 23:00,44313.16,3102.14,1.096,1.578,98.6,20.53,123.9,83.54,10.57,15.59,28.12,16607.50867
26/03/2022 00:00,44150.85,3090.12,1.087,1.574,97.99,20.32,123.1,83.05,10.48,15.54,28.03,16546.41647
26/03/2022 01:00,44295.04,3106.39,1.089,1.577,98.18,20.41,123.9,82.95,10.58,15.61,28.17,16602.6173
26/03/2022 02:00,44289.01,3101.7,1.093,1.573,98.33,20.31,123.4,83.23,10.53,15.59,28.16,16598.85801
26/03/2022 03:00,44394.03,3108.44,1.108,1.583,98.92,20.47,124.3,83.73,10.56,15.69,28.32,16638.05312
26/03/2022 04:00,44408.5,3112.15,1.125,1.589,99.84,20.59,124.1,83.96,10.58,15.77,28.41,16644.4626
26/03/2022 05:00,44498.45,3125.59,1.12,1.595,100.9,20.73,124.4,84.85,10.65,15.78,28.49,16680.73448
26/03/2022 06:00,44446.8,3121.18,1.128,1.594,100.49,20.66,124.3,84.62,10.66,15.82,28.54,16661.0868
26/03/2022 07:00,44510.07,3134.46,1.139,1.603,101.24,20.85,124.9,85.01,10.72,15.87,28.66,16687.95203
26/03/2022 08:00,44499,3131.14,1.13,1.601,101.14,20.86,124.5,84.96,10.7,15.83,28.58,16682.89439
26/03/2022 09:00,44472.19,3128.42,1.129,1.596,100.52,20.8,124.6,84.86,10.69,15.82,28.5,16672.52994
26/03/2022 10:00,44427.99,3123.26,1.122,1.604,100.57,20.81,124.5,84.73,10.69,15.86,28.59,16655.2515
26/03/2022 11:00,44334.49,3122.7,1.126,1.599,100.39,20.89,124.4,84.6,10.66,15.83,28.78,16622.32097
26/03/2022 12:00,44350.01,3124.15,1.128,1.59,100.16,20.86,124.2,84.84,10.61,15.79,28.71,16628.24708
26/03/2022 13:00,44251.67,3112.3,1.123,1.583,100.08,20.77,123.1,85.03,10.57,15.61,28.58,16589.63705
26/03/2022 14:00,44251.84,3117.84,1.125,1.586,100.08,20.86,123,85.17,10.55,15.61,28.48,16591.63767
26/03/2022 15:00,44205.31,3116.37,1.136,1.585,101.2,20.85,122.7,85.88,10.52,15.59,28.64,16574.89534
26/03/2022 16:00,44292.67,3124.61,1.134,1.598,103.13,20.94,123.4,86.16,10.51,15.7,28.71,16608.4714
26/03/2022 17:00,44372.81,3120.36,1.125,1.601,102.67,20.89,123,85.92,10.47,15.74,28.71,16634.9921
26/03/2022 18:00,44436.03,3125.45,1.131,1.602,102.75,20.88,123.1,86.17,10.42,15.71,28.7,16658.9124
26/03/2022 19:00,44367.49,3123.52,1.13,1.595,102.69,20.85,123.9,86.09,10.46,15.74,28.77,16634.27017
26/03/2022 20:00,44571.92,3143.35,1.133,1.599,102.35,20.93,124.9,85.99,10.49,15.78,28.73,16712.7808
26/03/2022 21:00,44444.99,3138.8,1.148,1.603,102.05,20.89,125.3,85.99,10.51,15.77,28.67,16666.76249
26/03/2022 22:00,44364.14,3134.28,1.141,1.606,101.36,20.82,124.8,85.59,10.52,15.74,28.73,16636.82524
26/03/2022 23:00,44511.27,3145,1.152,1.611,101.73,20.91,124.8,85.86,10.63,15.83,28.78,16692.1041
27/03/2022 00:00,44713.12,3149.86,1.153,1.612,102.32,20.95,125.3,86.52,10.65,15.92,28.87,16764.51609
27/03/2022 01:00,44724.97,3149.3,1.15,1.62,102.5,20.97,125.3,86.22,10.73,16,29.07,16768.4737
27/03/2022 02:00,44697.63,3156.36,1.148,1.624,102.27,21.03,125.3,86.72,10.76,16.08,28.97,16761.38266
27/03/2022 03:00,44713.01,3143.76,1.141,1.617,101.82,21.01,126.6,85.86,10.71,16.02,28.94,16762.3516
27/03/2022 04:00,44580.51,3138.92,1.138,1.618,101.55,21.12,126.3,86.2,10.72,16.11,28.94,16714.2767
27/03/2022 05:00,44639,3139.55,1.138,1.618,101.49,21.17,125.8,86.29,10.73,16.1,28.9,16734.9537
27/03/2022 06:00,44656.4,3149.97,1.14,1.625,102.01,21.14,125.8,86.03,10.79,16.14,28.94,16744.7067
27/03/2022 07:00,44734.06,3155.29,1.145,1.625,102.21,21.16,125.6,85.96,10.77,16.14,28.97,16773.7506
27/03/2022 08:00,44604.49,3143.58,1.136,1.617,101.33,21.01,125.6,85.82,10.66,16,28.8,16724.2491
27/03/2022 09:00,44539.86,3141.85,1.134,1.621,100.97,20.99,125.7,85.7,10.64,16,28.73,16701.00615
27/03/2022 10:00,44527,3147.28,1.134,1.635,100.81,20.96,125.8,85.77,10.68,15.96,28.64,16698.4025
27/03/2022 11:00,44569.5,3146.57,1.129,1.626,100.46,20.98,124.8,85.39,10.68,15.92,28.7,16712.97194
27/03/2022 12:00,44436.1,3127.06,1.108,1.605,99.23,20.76,123.4,84.48,10.51,15.68,28.17,16659.30655
27/03/2022 13:00,44616.24,3145.19,1.126,1.619,100.4,20.94,124.8,85.2,10.62,15.79,28.44,16728.8308
27/03/2022 14:00,44614.35,3146.95,1.126,1.626,100.59,21.01,124.5,85.05,10.54,15.82,28.52,16728.78217
27/03/2022 15:00,44857.52,3170.51,1.134,1.647,101.46,21.11,125.9,85.8,10.73,16.06,28.64,16822.2543
27/03/2022 16:00,44950,3181.47,1.134,1.649,101.65,21.25,126.1,86.25,10.85,16.2,28.74,16858.49644
27/03/2022 17:00,44919.53,3180,1.131,1.644,101.94,21.28,125,85.98,11.02,16.26,28.81,16847.2924
27/03/2022 18:00,44841.14,3179.18,1.13,1.647,102.6,21.32,125.1,85.61,11.02,16.22,28.79,16819.58942
27/03/2022 19:00,44830.66,3175.82,1.129,1.655,103.23,21.46,124.5,85.93,10.99,16.22,28.91,16814.76712
27/03/2022 20:00,46115.8,3238.35,1.153,1.672,104.88,21.66,127.2,87.24,11.2,16.6,29.27,17286.6689
27/03/2022 21:00,46552.08,3277.18,1.169,1.683,105.3,21.93,128.7,88.26,11.35,16.61,29.48,17453.0688
27/03/2022 22:00,46613,3269.82,1.171,1.679,105.45,22.06,128.3,88.11,11.31,16.68,29.56,17471.8101
27/03/2022 23:00,46827.76,3295.65,1.184,1.695,107.04,22.46,129.7,89.88,11.41,16.87,29.96,17556.20327
28/03/2022 00:00,46920.99,3291.39,1.179,1.694,106,22.51,129.6,89.51,11.42,16.77,30.51,17587.295
28/03/2022 01:00,46810.5,3291.98,1.167,1.688,106.07,22.45,129.9,89.53,11.54,16.7,30.33,17548.83824
28/03/2022 02:00,46924.82,3300.61,1.172,1.694,106.54,22.58,129.7,91.83,11.55,16.72,30.51,17591.95554
28/03/2022 03:00,47049.4,3311.94,1.181,1.699,106.84,22.93,130.2,91.73,11.49,16.79,30.44,17639.56192
28/03/2022 04:00,47124.8,3318.4,1.183,1.699,107.15,22.84,130.4,91.56,11.44,16.89,30.38,17668.22427
28/03/2022 05:00,47056.19,3323.86,1.196,1.712,111.12,22.95,132,92.13,11.46,17.07,30.56,17646.36386
28/03/2022 06:00,46904.73,3319,1.181,1.692,108.72,22.76,131.5,90.77,11.41,16.98,30.27,17591.484
28/03/2022 07:00,46989.24,3319.25,1.183,1.702,108.91,22.84,131.5,91.1,11.3,17.04,30.38,17621.1709
28/03/2022 08:00,47021.24,3322.01,1.181,1.707,109,22.94,131.4,90.73,11.34,17.04,30.36,17633.33127
28/03/2022 09:00,47140.89,3337.07,1.188,1.72,110.27,23,131.5,90.89,11.34,17.12,30.57,17680.54735
28/03/2022 10:00,47218.33,3349.71,1.19,1.721,110.19,23.09,131.5,91.24,11.47,17.25,30.47,17712.0884
28/03/2022 11:00,47252.54,3346.68,1.195,1.723,110.06,23,131.5,91.15,11.4,17.08,30.46,17722.9863
28/03/2022 12:00,47210.53,3339,1.217,1.715,110.19,23.08,131.6,91.03,11.36,17.05,30.38,17705.60143
28/03/2022 13:00,47724.13,3378.52,1.241,1.733,111.9,23.17,132.4,92.7,11.49,17.21,31.16,17899.35867
28/03/2022 14:00,47603.5,3390.27,1.232,1.729,113.34,23.07,132.2,93.89,11.51,17.28,31.04,17861.33156
28/03/2022 15:00,47422.51,3357.59,1.216,1.702,109.89,22.82,131.4,92.76,11.32,16.98,30.56,17786.32085
28/03/2022 16:00,47466.55,3360.84,1.218,1.709,110.68,22.75,131.1,93.32,11.37,17.08,30.79,17802.9148
28/03/2022 17:00,47599.06,3386.01,1.217,1.718,111.24,22.76,131.4,94.08,11.41,17.12,30.85,17858.15958
28/03/2022 18:00,47970.99,3416.65,1.227,1.742,112.68,22.93,131.7,96.18,11.46,17.23,31.09,17999.2002
28/03/2022 19:00,47956.28,3409.82,1.218,1.729,111.38,22.75,131,95.13,11.35,17.1,31.12,17991.5447
28/03/2022 20:00,47934.68,3416.16,1.233,1.733,112.78,22.83,131.4,95.02,11.42,17.12,31.44,17986.28171
28/03/2022 21:00,47629.22,3380.77,1.201,1.7,110.38,22.54,129.9,92.58,11.23,16.94,30.56,17866.7354
28/03/2022 22:00,47540.59,3371.06,1.193,1.687,109.52,22.4,129.5,91.96,11.17,16.79,30.1,17832.234
28/03/2022 23:00,47122.21,3332.92,1.17,1.657,105.75,21.99,127.6,89.58,10.9,16.5,29.38,17672.1312
29/03/2022 00:00,47397.88,3363.44,1.188,1.682,108.47,22.23,128.8,91.04,11.07,16.77,29.84,17779.5145
29/03/2022 01:00,47537.04,3388.59,1.201,1.695,109.71,22.35,130.3,92.1,11.18,16.95,30.19,17837.1682
29/03/2022 02:00,47408.56,3374.84,1.193,1.684,109.17,22.23,129.3,93.68,10.98,16.96,30.09,17787.36622
29/03/2022 03:00,47335.06,3369.98,1.197,1.683,109.17,22.21,128.9,93.37,11.02,16.87,29.9,17759.91445
29/03/2022 04:00,47592.99,3389.05,1.218,1.691,111.22,22.48,129.8,94.7,11.17,16.96,30.56,17857.04045
29/03/2022 05:00,47641.03,3405.21,1.224,1.706,110.53,22.67,130.1,94.34,11.32,17.03,31.05,17879.50151
29/03/2022 06:00,47570.59,3416.1,1.217,1.71,109.97,22.66,130.1,93.65,11.3,17.04,30.78,17858.61196
29/03/2022 07:00,47344.44,3386.77,1.205,1.695,109.92,22.44,129.3,92.65,11.22,16.88,30.7,17769.1235
29/03/2022 08:00,47539.75,3413.12,1.214,1.717,111.23,22.58,130,93.44,11.27,17.01,30.88,17846.81529
29/03/2022 09:00,47591.82,3426.79,1.216,1.712,111.55,22.6,130.2,93.3,11.32,17.03,30.66,17869.83858
29/03/2022 10:00,47602.34,3433.38,1.218,1.716,111.4,22.63,130.3,93.83,11.35,17.09,30.62,17875.84121
29/03/2022 11:00,47896.1,3464.92,1.227,1.727,113.38,22.84,131.6,94.47,11.42,17.22,30.82,17989.8525
29/03/2022 12:00,47843.32,3465.37,1.232,1.733,114.77,22.91,131.1,95.61,11.58,17.46,31.09,17971.624
29/03/2022 13:00,47695.81,3443.46,1.215,1.711,114.08,22.58,129.8,94.33,11.53,17.3,31.23,17912.2058
29/03/2022 14:00,47803,3447.53,1.215,1.718,113.98,22.79,130.1,94.58,11.59,17.38,31.36,17951.17165
29/03/2022 15:00,47440,3403.05,1.202,1.68,111.62,22.25,128.5,92.83,11.28,17,30.5,17808.30891
29/03/2022 16:00,47491.5,3421.48,1.194,1.683,110.9,22.31,129.2,93.18,11.31,16.99,30.68,17832.79213
29/03/2022 17:00,47456.48,3402.55,1.187,1.673,110.37,22.28,128.7,92.73,11.29,16.88,30.4,17813.8506
29/03/2022 18:00,47519.49,3414.41,1.194,1.677,110.84,22.48,129.2,93.19,11.25,16.92,30.3,17840.1093
29/03/2022 19:00,47701.49,3429.65,1.197,1.686,113.91,22.45,129.5,93.54,11.25,16.98,30.45,17909.2915
29/03/2022 20:00,47477.84,3397.52,1.192,1.679,112.71,22.25,129,92.63,11.15,16.8,30.2,17819.6612
29/03/2022 21:00,47270.18,3375.4,1.178,1.662,111.11,22.13,129.1,91.22,11.08,16.79,29.88,17739.12453
29/03/2022 22:00,47331.12,3386.28,1.185,1.659,110.79,22.06,129.2,91.74,11.12,16.84,29.88,17764.26557
29/03/2022 23:00,47434.8,3400.51,1.191,1.675,111.62,22.42,130.1,92.74,11.25,16.98,30.23,17805.64915
30/03/2022 00:00,47245.21,3372.61,1.184,1.662,109.52,22.33,129,91.5,11.19,16.89,30.08,17729.36235
30/03/2022 01:00,46865.28,3347,1.169,1.637,108.19,21.84,126.7,90.25,10.94,16.63,29.52,17587.22215
30/03/2022 02:00,47209.25,3369.36,1.181,1.653,110.01,22.04,127.2,91.74,11.07,16.94,29.8,17715.59063
30/03/2022 03:00,47435.46,3384.11,1.188,1.663,110.75,22.25,128.1,92.58,11.17,17.35,30.14,17800.03224
30/03/2022 04:00,47238.67,3372.26,1.179,1.654,110.22,22.14,128.3,92.13,11.13,17.23,30.02,17726.9709
30/03/2022 05:00,47484.99,3404.8,1.193,1.672,111.95,22.43,128.9,93.02,11.23,17.39,30.47,17824.7106
30/03/2022 06:00,47408.2,3404.56,1.196,1.674,112.11,22.36,129.5,93.06,11.23,17.34,30.42,17797.7733
30/03/2022 07:00,47384.44,3408.56,1.197,1.677,112.33,22.38,130.2,93.91,11.42,17.32,30.5,17790.91803
30/03/2022 08:00,47435.05,3403.21,1.199,1.683,112.13,22.32,130.5,93.15,11.58,17.34,30.48,17806.74107
30/03/2022 09:00,47257.91,3387.76,1.192,1.677,111.12,22.29,130.8,92.76,11.61,17.25,30.2,17739.2849
30/03/2022 10:00,47269.99,3398.56,1.191,1.684,111.66,22.34,131.1,92.64,11.72,17.26,30.23,17747.32631
30/03/2022 11:00,47319.91,3408.07,1.189,1.691,112.18,22.31,131,93.04,11.79,17.27,30.32,17768.158
30/03/2022 12:00,47294.98,3400.6,1.19,1.688,114.96,22.34,132.6,93.23,11.76,17.39,30.14,17756.98883
30/03/2022 13:00,46984,3369.67,1.177,1.668,115.68,21.99,131.1,91.75,11.5,17.06,29.88,17637.23123
30/03/2022 14:00,47113.49,3373.64,1.178,1.676,118.8,22.08,131.3,92.06,11.55,17.04,30.01,17684.09141
30/03/2022 15:00,47160.81,3382.63,1.184,1.68,122.63,22.11,131.7,97.02,11.65,17.28,30.49,17704.1222
30/03/2022 16:00,47248.66,3395.38,1.198,1.701,123.89,22.41,132.5,97.4,11.58,17.23,31,17739.4383
30/03/2022 17:00,47659.5,3437.09,1.214,1.717,123.65,22.92,133.7,99.83,11.72,17.51,31.2,17897.95754
30/03/2022 18:00,47130.01,3396.66,1.199,1.694,121.32,22.6,132.3,97.18,11.52,17.24,30.74,17698.24229
30/03/2022 19:00,47073.89,3395.1,1.193,1.687,121.16,22.27,131.9,95.8,11.58,17.19,30.31,17677.97797
30/03/2022 20:00,47258.88,3413.38,1.201,1.725,120.9,22.54,132.1,96.57,11.71,17.27,30.41,17749.15681
30/03/2022 21:00,46987.49,3388.05,1.192,1.699,120.18,22.43,131.1,96.07,11.61,17.1,30.17,17645.21471
30/03/2022 22:00,47104.52,3389.62,1.191,1.693,120.12,22.57,131.3,95.76,11.71,17.19,30.21,17686.729
30/03/2022 23:00,47067.99,3385.79,1.189,1.682,120.82,22.45,131.1,95.58,11.72,17.22,30.05,17672.61365
31/03/2022 00:00,47154.06,3399.54,1.189,1.698,120.87,22.56,132.2,97.67,11.88,17.35,30.18,17707.6581
31/03/2022 01:00,47400,3421.34,1.2,1.717,123.56,22.86,132.6,101.52,12.23,17.52,30.58,17801.62491
